,target_azimuth,target_elevation,measurement_azimuth,measurement_elevation,center_frequency,psd_bandwidth,timestamp,frequency_start,frequency_stop,frequency_step,samples,psd_0,psd_1,psd_2,psd_3,psd_4,psd_5,psd_6,psd_7,psd_8,psd_9,psd_10,psd_11,psd_12,psd_13,psd_14,psd_15,psd_min,psd_max,psd_mean
67,195.88274326518356,35.739748472695084,196.0,35.5,1250000000.0,250000.0,2023-03-01 12:00:00,1248000000.0,1252000000.0,250000.0,4000440,-74.41822,-73.23532,-72.506325,-72.33751,-72.239746,-72.16625,-72.10183,-72.07256,-72.05461,-72.09741,-72.14399,-72.21303,-72.299484,-72.420204,-72.5999,-73.323296,-74.41822,-72.05461,-72.5143553125
68,199.88274326518356,35.739748472695084,200.0,35.5,1250000000.0,250000.0,2023-03-01 12:00:14,1248000000.0,1252000000.0,250000.0,4000440,-74.58777,-73.361725,-72.6411,-72.4807,-72.39051,-72.33136,-72.28,-72.24814,-72.23135,-72.27605,-72.33098,-72.415016,-72.52366,-72.64104,-72.817154,-73.53448,-74.58777,-72.23135,-72.69318968750001
69,203.88274326518356,35.739748472695084,204.0,35.5,1250000000.0,250000.0,2023-03-01 12:00:28,1248000000.0,1252000000.0,250000.0,4000440,-74.47531,-73.32528,-72.59755,-72.42963,-72.33545,-72.25132,-72.18949,-72.15114,-72.13147,-72.17534,-72.23331,-72.28799,-72.38419,-72.48961,-72.64644,-73.35982,-74.47531,-72.13147,-72.59145874999999
70,203.88274326518356,39.739748472695084,204.0,39.5,1250000000.0,250000.0,2023-03-01 12:00:48,1248000000.0,1252000000.0,250000.0,4000440,-74.00517,-74.15316,-70.95932,-69.820496,-69.485725,-69.50394,-69.385,-69.307785,-69.30058,-69.10911,-69.26556,-69.44363,-69.61616,-69.94332,-70.45314,-71.49306,-74.15316,-69.10911,-70.32782225
71,199.88274326518356,39.739748472695084,199.5,39.5,1250000000.0,250000.0,2023-03-01 12:01:03,1248000000.0,1252000000.0,250000.0,4000440,-74.684364,-73.39574,-72.68044,-72.53974,-72.464386,-72.393005,-72.36119,-72.351616,-72.34967,-72.39767,-72.47039,-72.55556,-72.65945,-72.791565,-72.97441,-73.7024,-74.684364,-72.34967,-72.79822474999999
72,195.88274326518356,39.739748472695084,195.5,39.5,1250000000.0,250000.0,2023-03-01 12:01:25,1248000000.0,1252000000.0,250000.0,4000440,-74.505486,-73.28703,-72.56918,-72.4259,-72.3293,-72.24541,-72.194046,-72.16578,-72.159355,-72.19054,-72.24324,-72.32309,-72.41846,-72.54446,-72.72644,-73.45063,-74.505486,-72.159355,-72.6111466875
73,191.88274326518356,39.739748472695084,191.5,39.5,1250000000.0,250000.0,2023-03-01 12:01:46,1248000000.0,1252000000.0,250000.0,4000440,-74.438286,-73.25229,-72.52247,-72.37299,-72.26327,-72.19461,-72.13544,-72.09944,-72.08346,-72.11893,-72.16657,-72.2366,-72.31858,-72.42953,-72.602806,-73.33223,-74.438286,-72.08346,-72.535468875
74,187.88274326518356,39.739748472695084,187.5,39.5,1250000000.0,250000.0,2023-03-01 12:02:02,1248000000.0,1252000000.0,250000.0,4000440,-74.38476,-73.23318,-72.50571,-72.346405,-72.234924,-72.13884,-72.08939,-72.05365,-72.03385,-72.056496,-72.088585,-72.14688,-72.241516,-72.36169,-72.52562,-73.25505,-74.38476,-72.03385,-72.481034125
75,183.88274326518356,39.739748472695084,183.5,39.5,1250000000.0,250000.0,2023-03-01 12:02:17,1248000000.0,1252000000.0,250000.0,4000440,-74.41223,-73.27266,-72.53551,-72.36508,-72.25281,-72.1663,-72.10033,-72.04905,-72.01245,-72.03295,-72.07952,-72.13546,-72.2236,-72.342575,-72.52893,-73.25572,-74.41223,-72.01245,-72.4853234375
76,179.88274326518356,39.739748472695084,179.5,39.5,1250000000.0,250000.0,2023-03-01 12:02:36,1248000000.0,1252000000.0,250000.0,4000440,-74.40719,-73.23266,-72.49277,-72.33324,-72.23382,-72.14553,-72.08197,-72.04377,-72.03253,-72.05466,-72.09544,-72.168236,-72.26211,-72.378296,-72.55528,-73.28788,-74.40719,-72.03253,-72.487836375
77,175.88274326518356,39.739748472695084,175.5,39.5,1250000000.0,250000.0,2023-03-01 12:02:52,1248000000.0,1252000000.0,250000.0,4000440,-74.35587,-73.17094,-72.44198,-72.26785,-72.16466,-72.091095,-72.025185,-71.989586,-71.97519,-72.00372,-72.059006,-72.119545,-72.20496,-72.34136,-72.52025,-73.2529,-74.35587,-71.97519,-72.4365060625
78,171.88274326518356,39.739748472695084,171.5,39.5,1250000000.0,250000.0,2023-03-01 12:03:08,1248000000.0,1252000000.0,250000.0,4000440,-74.354546,-73.133575,-72.40515,-72.25253,-72.15079,-72.07879,-72.02857,-71.99668,-71.98956,-72.01696,-72.0664,-72.1363,-72.242455,-72.37707,-72.5659,-73.28989,-74.354546,-71.98956,-72.442822875
79,167.88274326518356,39.739748472695084,167.5,39.5,1250000000.0,250000.0,2023-03-01 12:03:24,1248000000.0,1252000000.0,250000.0,4000440,-74.396576,-73.092865,-72.38021,-72.249695,-72.177704,-72.12154,-72.10368,-72.10017,-72.10746,-72.14903,-72.20414,-72.29826,-72.40855,-72.54136,-72.720245,-73.44245,-74.396576,-72.10017,-72.53087093750001
80,167.88274326518356,43.739748472695084,167.5,43.5,1250000000.0,250000.0,2023-03-01 12:03:45,1248000000.0,1252000000.0,250000.0,4000440,-74.413086,-73.139305,-72.43713,-72.31083,-72.21596,-72.1456,-72.09061,-72.08762,-72.08402,-72.11211,-72.18576,-72.27396,-72.37134,-72.502846,-72.683266,-73.404945,-74.413086,-72.08402,-72.52864925
81,171.88274326518356,43.739748472695084,172.0,43.5,1250000000.0,250000.0,2023-03-01 12:04:05,1248000000.0,1252000000.0,250000.0,4000440,-74.39578,-73.216576,-72.492195,-72.337036,-72.23515,-72.151886,-72.08191,-72.0449,-72.02632,-72.04814,-72.08625,-72.14585,-72.237274,-72.36092,-72.54162,-73.27855,-74.39578,-72.02632,-72.4800223125
82,175.88274326518356,43.739748472695084,176.0,43.5,1250000000.0,250000.0,2023-03-01 12:04:18,1248000000.0,1252000000.0,250000.0,4000440,-74.41932,-73.3924,-72.1119,-71.70558,-71.54827,-71.58568,-71.54553,-71.618034,-71.5414,-71.512405,-71.65336,-71.71156,-71.85949,-71.98301,-72.29521,-73.07628,-74.41932,-71.512405,-72.09746431250001
83,179.88274326518356,43.739748472695084,180.0,43.5,1250000000.0,250000.0,2023-03-01 12:04:32,1248000000.0,1252000000.0,250000.0,4000440,-74.43921,-73.2574,-72.533585,-72.38208,-72.27714,-72.19935,-72.13933,-72.08385,-72.0737,-72.09998,-72.149956,-72.21691,-72.31343,-72.43854,-72.59974,-73.32968,-74.43921,-72.0737,-72.5333675625
84,183.88274326518356,43.739748472695084,184.0,43.5,1250000000.0,250000.0,2023-03-01 12:04:47,1248000000.0,1252000000.0,250000.0,4000440,-74.45335,-73.29449,-72.56696,-72.40583,-72.303116,-72.224106,-72.15186,-72.10257,-72.07425,-72.09768,-72.14183,-72.200714,-72.29549,-72.414696,-72.582565,-73.32673,-74.45335,-72.07425,-72.5397648125
85,187.88274326518356,43.739748472695084,188.0,43.5,1250000000.0,250000.0,2023-03-01 12:05:06,1248000000.0,1252000000.0,250000.0,4000440,-74.47621,-73.28326,-72.55781,-72.39705,-72.29091,-72.22507,-72.163345,-72.12512,-72.12109,-72.14685,-72.19968,-72.266106,-72.36022,-72.47369,-72.64406,-73.38302,-74.47621,-72.12109,-72.5695931875
86,191.88274326518356,43.739748472695084,192.0,43.5,1250000000.0,250000.0,2023-03-01 12:05:22,1248000000.0,1252000000.0,250000.0,4000440,-74.51867,-73.27043,-72.56296,-72.42783,-72.33545,-72.26283,-72.213486,-72.18984,-72.20059,-72.236435,-72.28947,-72.36692,-72.464935,-72.58805,-72.76685,-73.48868,-74.51867,-72.18984,-72.636464125
87,195.88274326518356,43.739748472695084,196.0,43.5,1250000000.0,250000.0,2023-03-01 12:05:36,1248000000.0,1252000000.0,250000.0,4000440,-74.619354,-73.34882,-72.63383,-72.496956,-72.396515,-72.33844,-72.29806,-72.27301,-72.26842,-72.30756,-72.35922,-72.4493,-72.55837,-72.703156,-72.88726,-73.61807,-74.619354,-72.26842,-72.7222713125
88,199.88274326518356,43.739748472695084,200.0,43.5,1250000000.0,250000.0,2023-03-01 12:05:51,1248000000.0,1252000000.0,250000.0,4000440,-73.65966,-74.134964,-70.39402,-69.36206,-69.05877,-68.74094,-68.7891,-68.6547,-68.9158,-69.02804,-69.570206,-69.81064,-69.987915,-69.82387,-69.95872,-70.989395,-74.134964,-68.6547,-70.05492500000001
89,203.88274326518356,43.739748472695084,204.0,43.5,1250000000.0,250000.0,2023-03-01 12:06:10,1248000000.0,1252000000.0,250000.0,4000440,-74.72677,-73.43583,-72.721054,-72.59159,-72.520386,-72.46417,-72.42513,-72.398346,-72.402336,-72.45124,-72.52369,-72.60205,-72.695435,-72.82788,-73.017624,-73.74146,-74.72677,-72.398346,-72.84656193749998
90,203.88274326518356,47.739748472695084,204.0,47.5,1250000000.0,250000.0,2023-03-01 12:06:30,1248000000.0,1252000000.0,250000.0,4000440,-74.81262,-73.48284,-72.764046,-72.63912,-72.56256,-72.506805,-72.47806,-72.473015,-72.48711,-72.54194,-72.61413,-72.70499,-72.81105,-72.96077,-73.15694,-73.8853,-74.81262,-72.473015,-72.930081
91,199.88274326518356,47.739748472695084,199.5,47.5,1250000000.0,250000.0,2023-03-01 12:06:45,1248000000.0,1252000000.0,250000.0,4000440,-74.770905,-73.466,-72.75726,-72.62906,-72.5488,-72.48877,-72.454445,-72.4282,-72.43646,-72.491516,-72.549126,-72.63573,-72.747665,-72.9005,-73.093765,-73.822624,-74.770905,-72.4282,-72.88880162499999
92,195.88274326518356,47.739748472695084,195.5,47.5,1250000000.0,250000.0,2023-03-01 12:07:06,1248000000.0,1252000000.0,250000.0,4000440,-74.70781,-73.399445,-72.677956,-72.558685,-72.47705,-72.4181,-72.36185,-72.336624,-72.34335,-72.39084,-72.452484,-72.54047,-72.6555,-72.79873,-72.998,-73.72937,-74.70781,-72.336624,-72.8028915
93,191.88274326518356,47.739748472695084,191.5,47.5,1250000000.0,250000.0,2023-03-01 12:07:25,1248000000.0,1252000000.0,250000.0,4000440,-74.38688,-73.534485,-71.192764,-69.96665,-69.746826,-69.63654,-69.856445,-70.06247,-70.05434,-70.03169,-70.01224,-70.31195,-70.62461,-71.14749,-71.685616,-72.59528,-74.38688,-69.63654,-70.92789225
94,187.88274326518356,47.739748472695084,187.5,47.5,1250000000.0,250000.0,2023-03-01 12:07:46,1248000000.0,1252000000.0,250000.0,4000440,-74.615166,-73.420456,-72.68896,-72.530716,-72.43342,-72.355515,-72.3034,-72.260544,-72.2375,-72.25339,-72.29207,-72.37093,-72.47035,-72.59662,-72.78766,-73.52704,-74.615166,-72.2375,-72.69648356249999
95,183.88274326518356,47.739748472695084,184.0,47.5,1250000000.0,250000.0,2023-03-01 12:08:01,1248000000.0,1252000000.0,250000.0,4000440,-74.48739,-73.29965,-72.57765,-72.42051,-72.31391,-72.23485,-72.16319,-72.122154,-72.109375,-72.12438,-72.1594,-72.23822,-72.337364,-72.465675,-72.64495,-73.38212,-74.48739,-72.109375,-72.56754925
96,179.88274326518356,47.739748472695084,180.0,47.5,1250000000.0,250000.0,2023-03-01 12:08:19,1248000000.0,1252000000.0,250000.0,4000440,-74.40574,-73.66447,-71.60461,-70.817154,-70.6969,-70.89311,-70.937355,-70.971054,-70.71872,-70.65927,-70.91283,-71.121414,-71.40086,-71.52928,-71.96362,-72.68093,-74.40574,-70.65927,-71.56108231249999
97,175.88274326518356,47.739748472695084,175.5,47.5,1250000000.0,250000.0,2023-03-01 12:08:37,1248000000.0,1252000000.0,250000.0,4000440,-74.450516,-73.265144,-72.53145,-72.37955,-72.272415,-72.19043,-72.14554,-72.11209,-72.08307,-72.109344,-72.15203,-72.22217,-72.31923,-72.44296,-72.62273,-73.35544,-74.450516,-72.08307,-72.54088181249999
98,171.88274326518356,47.739748472695084,171.5,47.5,1250000000.0,250000.0,2023-03-01 12:08:54,1248000000.0,1252000000.0,250000.0,4000440,-74.450554,-73.2551,-72.54086,-72.38229,-72.27542,-72.197754,-72.13861,-72.10179,-72.09279,-72.118904,-72.16864,-72.2401,-72.349625,-72.47971,-72.65323,-73.36617,-74.450554,-72.09279,-72.5507216875
99,167.88274326518356,47.739748472695084,167.5,47.5,1250000000.0,250000.0,2023-03-01 12:09:17,1248000000.0,1252000000.0,250000.0,4000440,-74.44123,-73.19201,-72.47043,-72.32924,-72.23833,-72.1791,-72.132484,-72.112946,-72.116196,-72.15423,-72.20867,-72.28721,-72.39045,-72.52383,-72.70123,-73.42538,-74.44123,-72.112946,-72.55643537499999
